"place","place_label","location"
"http://www.wikidata.org/entity/Q936183","Tonbridge","Point(0.275 51.195833333)"
"http://www.wikidata.org/entity/Q1918003","Pembury","Point(0.3224 51.1456)"
"http://www.wikidata.org/entity/Q2160826","Cranbrook","Point(0.5345 51.1007)"
"http://www.wikidata.org/entity/Q2560226","Wadhurst","Point(0.34 51.06)"
"http://www.wikidata.org/entity/Q2048526","Southborough","Point(0.2652 51.1598)"
"http://www.wikidata.org/entity/Q947442","Edenbridge","Point(0.0691 51.1993)"
"http://www.wikidata.org/entity/Q665489","Royal Tunbridge Wells","Point(0.263 51.132)"
"http://www.wikidata.org/entity/Q179259","Crowborough","Point(0.16 51.06)"
"http://www.wikidata.org/entity/Q2351253","Hartfield","Point(0.11 51.1)"
"http://www.wikidata.org/entity/Q737593","Battle","Point(0.483333333 50.916666666)"
"http://www.wikidata.org/entity/Q2258479","Heathfield","Point(0.26 50.97)"
"http://www.wikidata.org/entity/Q1018490","Uckfield","Point(0.1 50.97)"
"http://www.wikidata.org/entity/Q1017052","Hailsham","Point(0.26 50.86)"
"http://www.wikidata.org/entity/Q1935259","Peacehaven","Point(0.0 50.8)"
"http://www.wikidata.org/entity/Q573788","Newhaven","Point(0.06 50.8)"
"http://www.wikidata.org/entity/Q2736099","Potton","Point(-0.2152 52.1271)"
"http://www.wikidata.org/entity/Q2224167","Biggleswade","Point(-0.2557 52.0855)"
"http://www.wikidata.org/entity/Q1750378","Sandy, Bedfordshire","Point(-0.297 52.131)"
"http://www.wikidata.org/entity/Q8028704","Wixams","Point(-0.4738 52.0879)"
"http://www.wikidata.org/entity/Q165486","Kempston","Point(-0.497 52.114)"
"http://www.wikidata.org/entity/Q1020231","Newport Pagnell","Point(-0.722 52.087)"
"http://www.wikidata.org/entity/Q19804","Royston","Point(-0.0202 52.0471)"
"http://www.wikidata.org/entity/Q1938551","Buntingford","Point(-0.016 51.9445)"
"http://www.wikidata.org/entity/Q684267","Stotfold","Point(-0.228 52.018)"
"http://www.wikidata.org/entity/Q777460","Arlesey","Point(-0.2654 52.007)"
"http://www.wikidata.org/entity/Q19801","Letchworth","Point(-0.23 51.978)"
"http://www.wikidata.org/entity/Q19792","Ware","Point(-0.0292 51.817)"
"http://www.wikidata.org/entity/Q19795","Stevenage","Point(-0.2 51.9)"
"http://www.wikidata.org/entity/Q386419","Knebworth","Point(-0.184 51.866)"
"http://www.wikidata.org/entity/Q2174929","Shefford, Bedfordshire","Point(-0.332 52.037)"
"http://www.wikidata.org/entity/Q19798","Hitchin","Point(-0.283 51.947)"
"http://www.wikidata.org/entity/Q477350","Ampthill","Point(-0.4906 52.0263)"
"http://www.wikidata.org/entity/Q2568532","Flitwick","Point(-0.496561111 52.003838888)"
"http://www.wikidata.org/entity/Q19785","Harpenden","Point(-0.3524 51.8175)"
"http://www.wikidata.org/entity/Q203889","Luton","Point(-0.433333333 51.9)"
"http://www.wikidata.org/entity/Q2361595","Houghton Regis","Point(-0.5247 51.9039)"
"http://www.wikidata.org/entity/Q1477061","Hoddesdon","Point(-0.015 51.759)"
"http://www.wikidata.org/entity/Q19791","Broxbourne","Point(-0.0216 51.7495)"
"http://www.wikidata.org/entity/Q968959","Waltham Cross","Point(-0.0331 51.686)"
"http://www.wikidata.org/entity/Q19790","Cheshunt","Point(-0.035 51.702)"
"http://www.wikidata.org/entity/Q19789","Welwyn Garden City","Point(-0.1932 51.8062)"
"http://www.wikidata.org/entity/Q19788","Hatfield","Point(-0.228 51.762)"
"http://www.wikidata.org/entity/Q19775","Potters Bar","Point(-0.183 51.698)"
"http://www.wikidata.org/entity/Q1997321","Edmonton","Point(-0.0708 51.6154)"
"http://www.wikidata.org/entity/Q544939","Enfield Town","Point(-0.0837 51.6516)"
"http://www.wikidata.org/entity/Q2887044","Palmers Green","Point(-0.1092 51.6178)"
"http://www.wikidata.org/entity/Q2321784","Walthamstow","Point(-0.0211 51.584)"
"http://www.wikidata.org/entity/Q676136","Stratford","Point(-0.002561111 51.5423)"
"http://www.wikidata.org/entity/Q2744319","Homerton","Point(-0.047038888 51.552119444)"
"http://www.wikidata.org/entity/Q503375","Tottenham","Point(-0.071 51.597)"
"http://www.wikidata.org/entity/Q2483346","Stoke Newington","Point(-0.0731 51.5615)"
"http://www.wikidata.org/entity/Q2454407","Hornsey","Point(-0.12195 51.587130555)"
"http://www.wikidata.org/entity/Q2499366","Dalston","Point(-0.07 51.545)"
"http://www.wikidata.org/entity/Q124394","Highbury","Point(-0.097 51.552)"
"http://www.wikidata.org/entity/Q2189348","Oxted","Point(-0.006530555 51.257380555)"
"http://www.wikidata.org/entity/Q1851095","Redhill","Point(-0.1726 51.2393)"
"http://www.wikidata.org/entity/Q1610452","Earlswood","Point(-0.1713 51.2276)"
"http://www.wikidata.org/entity/Q1018418","Reigate","Point(-0.205833333 51.237644444)"
"http://www.wikidata.org/entity/Q2280939","Horley","Point(-0.1721 51.1736)"
"http://www.wikidata.org/entity/Q1277887","East Grinstead","Point(-0.007 51.129)"
"http://www.wikidata.org/entity/Q920646","Haywards Heath","Point(-0.0979 51.0048)"
"http://www.wikidata.org/entity/Q844908","Crawley","Point(-0.1937 51.1157)"
