"city","distance","score","osm_name","place_label","place","location","osm_id"
"Chiangmai",10.34421413123018,50,"Siriporn Garden Home 9","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","1613224104"
"Chiangmai",5.819203839843268,50,"Siriporn Garden Home 9","Mae Cho","http://www.wikidata.org/entity/Q13025410","Point(99.004111111 18.903194444)","1613224104"
"Chiangmai",18.831764756726393,41,"Siriporn Garden Home 9","Wiang Phrao","http://www.wikidata.org/entity/Q19001445","Point(99.2022 19.3645)","1613224104"
"Chiangmai",1.6727129931581999,61,"Chumchon Fa Ham","Mae Cho","http://www.wikidata.org/entity/Q13025410","Point(99.004111111 18.903194444)","1616482959"
"Chiangmai",4.885567907996808,56,"Chumchon Fa Ham","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","1616482959"
"Chiangmai",8.071650184198418,51,"Chumchon Fa Ham","Ton Pao","http://www.wikidata.org/entity/Q13025355","Point(99.0784 18.7591)","1616482959"
"Chiangmai",8.683752777498002,46,"Chumchon Fa Ham","Chom Chaeng","http://www.wikidata.org/entity/Q19698463","Point(98.9396 19.0625)","1616482959"
"Chiangmai",5.594338337009559,45,"Chumchon Fa Ham","Pa Sak","http://www.wikidata.org/entity/Q21509765","Point(99.0355 18.5481)","1616482959"
"Chiangmai",11.542313852206298,39,"House & View","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","1683110977"
"Chiangmai",7.464595120788261,37,"House & View","Mae Cho","http://www.wikidata.org/entity/Q13025410","Point(99.004111111 18.903194444)","1683110977"
"Chiangmai",18.440022120466033,36,"House & View","Wiang Phrao","http://www.wikidata.org/entity/Q19001445","Point(99.2022 19.3645)","1683110977"
"Chiangmai",13.111105910555667,30,"House & View","Suthep","http://www.wikidata.org/entity/Q15271457","Point(98.9499 18.7694)","1683110977"
"Chiangmai",9.387148013967911,29,"House & View","Chiang Mai","http://www.wikidata.org/entity/Q52028","Point(98.983333333 18.788888888)","1683110977"
"Chiangmai",7.435825681785164,41,"Q. House","Mae Cho","http://www.wikidata.org/entity/Q13025410","Point(99.004111111 18.903194444)","1683209059"
"Chiangmai",10.193327189170589,37,"Q. House","Chedi Mae Khrua","http://www.wikidata.org/entity/Q16956760","Point(98.982 18.9755)","1683209059"
"Chiangmai",5.581267182179645,34,"Q. House","San Kamphaeng","http://www.wikidata.org/entity/Q13025277","Point(99.1167 18.75)","1683209059"
"Chiangmai",15.154795314578648,32,"Q. House","Chom Chaeng","http://www.wikidata.org/entity/Q19698463","Point(98.9396 19.0625)","1683209059"
"Chiangmai",18.547164767618803,32,"Q. House","Wiang Phrao","http://www.wikidata.org/entity/Q19001445","Point(99.2022 19.3645)","1683209059"
"Chiangmai",1.293101397471352,47,"The Legend","Suthep","http://www.wikidata.org/entity/Q15271457","Point(98.9499 18.7694)","1684161453"
"Chiangmai",6.32289143288352,38,"The Legend","Chom Chaeng","http://www.wikidata.org/entity/Q19698463","Point(98.9396 19.0625)","1684161453"
"Chiangmai",6.282339479600172,36,"The Legend","Chedi Mae Khrua","http://www.wikidata.org/entity/Q16956760","Point(98.982 18.9755)","1684161453"
"Chiangmai",19.12810769363263,26,"The Legend","San Kamphaeng","http://www.wikidata.org/entity/Q13025277","Point(99.1167 18.75)","1684161453"
"Chiangmai",2.1883011403069665,24,"The Legend","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","1684161453"
"Chiangmai",4.892751568951105,51,"Moo Baan Laguna Home","Lamphun","http://www.wikidata.org/entity/Q1211214","Point(99.007222222 18.580277777)","1862656715"
"Chiangmai",2.6480483577619554,51,"Moo Baan Laguna Home","Mae Cho","http://www.wikidata.org/entity/Q13025410","Point(99.004111111 18.903194444)","1862656715"
"Chiangmai",10.35741165647563,47,"Moo Baan Laguna Home","Chom Chaeng","http://www.wikidata.org/entity/Q19698463","Point(98.9396 19.0625)","1862656715"
"Chiangmai",5.055497521354069,43,"Moo Baan Laguna Home","Nong Han","http://www.wikidata.org/entity/Q25144217","Point(98.9835 18.9464)","1862656715"
"Chiangmai",21.864080422611256,43,"Moo Baan Laguna Home","Wiang Phrao","http://www.wikidata.org/entity/Q19001445","Point(99.2022 19.3645)","1862656715"
"Chiangmai",9.70575255226731,86,"Moo Baan San Sai Siri","San Kamphaeng","http://www.wikidata.org/entity/Q13025277","Point(99.1167 18.75)","1869475585"
"Chiangmai",5.049233924591865,60,"Moo Baan San Sai Siri","Pa Sak","http://www.wikidata.org/entity/Q21509765","Point(99.0355 18.5481)","1869475585"
"Chiangmai",5.361194049170462,51,"Moo Baan San Sai Siri","Chiang Mai","http://www.wikidata.org/entity/Q52028","Point(98.983333333 18.788888888)","1869475585"
"Chiangmai",5.6336445259020795,45,"Moo Baan San Sai Siri","Nong Han","http://www.wikidata.org/entity/Q25144217","Point(98.9835 18.9464)","1869475585"
"Chiangmai",7.628589188262168,39,"Moo Baan San Sai Siri","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","1869475585"
"Chiangmai",22.924583826454185,50,"Moo Baan Emperor 2","Wiang Phrao","http://www.wikidata.org/entity/Q19001445","Point(99.2022 19.3645)","1869475589"
"Chiangmai",4.1609553456277295,45,"Moo Baan Emperor 2","Nong Han","http://www.wikidata.org/entity/Q25144217","Point(98.9835 18.9464)","1869475589"
"Chiangmai",7.113894593946397,40,"Moo Baan Emperor 2","Ton Pao","http://www.wikidata.org/entity/Q13025355","Point(99.0784 18.7591)","1869475589"
"Chiangmai",5.927729500424571,39,"Moo Baan Emperor 2","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","1869475589"
"Chiangmai",11.372979527450878,39,"Moo Baan Emperor 2","San Kamphaeng","http://www.wikidata.org/entity/Q13025277","Point(99.1167 18.75)","1869475589"
"Chiangmai",4.325383450649132,86,"Moo Baan Gluay Mai","Chiang Mai","http://www.wikidata.org/entity/Q52028","Point(98.983333333 18.788888888)","1871437442"
"Chiangmai",6.584483166129056,54,"Moo Baan Gluay Mai","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","1871437442"
"Chiangmai",4.969351143065166,45,"Moo Baan Gluay Mai","Pa Sak","http://www.wikidata.org/entity/Q21509765","Point(99.0355 18.5481)","1871437442"
"Chiangmai",4.831015323569202,45,"Moo Baan Gluay Mai","Nong Han","http://www.wikidata.org/entity/Q25144217","Point(98.9835 18.9464)","1871437442"
"Chiangmai",10.121610202467625,41,"Moo Baan Gluay Mai","Chom Chaeng","http://www.wikidata.org/entity/Q19698463","Point(98.9396 19.0625)","1871437442"
"Chiangmai",12.54709404144506,86,"Ban Che Yong Mai Mai","Chiang Mai","http://www.wikidata.org/entity/Q52028","Point(98.983333333 18.788888888)","2031557498"
"Chiangmai",10.394508286435272,61,"Ban Che Yong Mai Mai","Mae Cho","http://www.wikidata.org/entity/Q13025410","Point(99.004111111 18.903194444)","2031557498"
"Chiangmai",12.798612790292593,57,"Ban Che Yong Mai Mai","Nong Han","http://www.wikidata.org/entity/Q25144217","Point(98.9835 18.9464)","2031557498"
"Chiangmai",14.735368803981656,51,"Ban Che Yong Mai Mai","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","2031557498"
"Chiangmai",2.043644658234976,51,"Ban Che Yong Mai Mai","Ton Pao","http://www.wikidata.org/entity/Q13025355","Point(99.0784 18.7591)","2031557498"
"Chiangmai",5.933509744941156,34,"Narasiri","San Kamphaeng","http://www.wikidata.org/entity/Q13025277","Point(99.1167 18.75)","2066340523"
"Chiangmai",9.975457405731476,34,"Narasiri","Chedi Mae Khrua","http://www.wikidata.org/entity/Q16956760","Point(98.982 18.9755)","2066340523"
"Chiangmai",8.995632728089186,33,"Narasiri","Chiang Mai","http://www.wikidata.org/entity/Q52028","Point(98.983333333 18.788888888)","2066340523"
"Chiangmai",18.99642050240463,32,"Narasiri","Wiang Phrao","http://www.wikidata.org/entity/Q19001445","Point(99.2022 19.3645)","2066340523"
"Chiangmai",4.6465898629562865,29,"Narasiri","Pa Sak","http://www.wikidata.org/entity/Q21509765","Point(99.0355 18.5481)","2066340523"
"Chiangmai",5.45223526516041,54,"Lake & Park","Pa Sak","http://www.wikidata.org/entity/Q21509765","Point(99.0355 18.5481)","2089580788"
"Chiangmai",11.59063742045157,44,"Lake & Park","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","2089580788"
"Chiangmai",1.268236859374566,39,"Lake & Park","Ton Pao","http://www.wikidata.org/entity/Q13025355","Point(99.0784 18.7591)","2089580788"
"Chiangmai",7.404727758628494,39,"Lake & Park","Mae Cho","http://www.wikidata.org/entity/Q13025410","Point(99.004111111 18.903194444)","2089580788"
"Chiangmai",7.61497317523513,37,"Lake & Park","Lamphun","http://www.wikidata.org/entity/Q1211214","Point(99.007222222 18.580277777)","2089580788"
"Chiangmai",4.710188522359052,39,"Baan Pimut 4","Ton Pao","http://www.wikidata.org/entity/Q13025355","Point(99.0784 18.7591)","2093284648"
"Chiangmai",9.728192757918764,38,"Baan Pimut 4","Suthep","http://www.wikidata.org/entity/Q15271457","Point(98.9499 18.7694)","2093284648"
"Chiangmai",5.981593014079834,36,"Baan Pimut 4","Chiang Mai","http://www.wikidata.org/entity/Q52028","Point(98.983333333 18.788888888)","2093284648"
"Chiangmai",20.953610201025228,35,"Baan Pimut 4","Wiang Phrao","http://www.wikidata.org/entity/Q19001445","Point(99.2022 19.3645)","2093284648"
"Chiangmai",8.969904634989373,32,"Baan Pimut 4","San Kamphaeng","http://www.wikidata.org/entity/Q13025277","Point(99.1167 18.75)","2093284648"
"Chiangmai",10.19686121893253,51,"Lanna Heritage","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","2296834385"
"Chiangmai",8.706030564474728,45,"Lanna Heritage","Nong Han","http://www.wikidata.org/entity/Q25144217","Point(98.9835 18.9464)","2296834385"
"Chiangmai",6.161215836162864,43,"Lanna Heritage","Lamphun","http://www.wikidata.org/entity/Q1211214","Point(99.007222222 18.580277777)","2296834385"
"Chiangmai",6.856029665335578,42,"Lanna Heritage","San Kamphaeng","http://www.wikidata.org/entity/Q13025277","Point(99.1167 18.75)","2296834385"
"Chiangmai",8.061647101894449,40,"Lanna Heritage","Chiang Mai","http://www.wikidata.org/entity/Q52028","Point(98.983333333 18.788888888)","2296834385"
"Chiangmai",12.88336346839883,45,"Ploenchit Collina","Chiang Mai","http://www.wikidata.org/entity/Q52028","Point(98.983333333 18.788888888)","2308064803"
"Chiangmai",2.274692355801712,41,"Ploenchit Collina","Ton Pao","http://www.wikidata.org/entity/Q13025355","Point(99.0784 18.7591)","2308064803"
"Chiangmai",18.639488035782044,41,"Ploenchit Collina","Chom Chaeng","http://www.wikidata.org/entity/Q19698463","Point(98.9396 19.0625)","2308064803"
"Chiangmai",15.007276244138787,39,"Ploenchit Collina","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","2308064803"
"Chiangmai",10.938161035234527,39,"Ploenchit Collina","Mae Cho","http://www.wikidata.org/entity/Q13025410","Point(99.004111111 18.903194444)","2308064803"
"Chiangmai",13.28520164098055,47,"The Esteem","Suthep","http://www.wikidata.org/entity/Q15271457","Point(98.9499 18.7694)","2349291365"
"Chiangmai",10.444618592052159,36,"The Esteem","Chedi Mae Khrua","http://www.wikidata.org/entity/Q16956760","Point(98.982 18.9755)","2349291365"
"Chiangmai",5.193990628880981,30,"The Esteem","Pa Sak","http://www.wikidata.org/entity/Q21509765","Point(99.0355 18.5481)","2349291365"
"Chiangmai",9.568511671225759,30,"The Esteem","Chiang Mai","http://www.wikidata.org/entity/Q52028","Point(98.983333333 18.788888888)","2349291365"
"Chiangmai",11.709570373602036,24,"The Esteem","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","2349291365"
"Chiangmai",16.923763318683275,47,"","Suthep","http://www.wikidata.org/entity/Q15271457","Point(98.9499 18.7694)","2564168893"
"Chiangmai",13.832760973284143,36,"","Chedi Mae Khrua","http://www.wikidata.org/entity/Q16956760","Point(98.982 18.9755)","2564168893"
"Chiangmai",8.310937912485954,30,"","Pa Sak","http://www.wikidata.org/entity/Q21509765","Point(99.0355 18.5481)","2564168893"
"Chiangmai",13.195990589520875,30,"","Chiang Mai","http://www.wikidata.org/entity/Q52028","Point(98.983333333 18.788888888)","2564168893"
"Chiangmai",15.354758155543237,24,"","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","2564168893"
"Chiangmai",13.279326255495056,43,"Baan & Beyond","Nong Han","http://www.wikidata.org/entity/Q25144217","Point(98.9835 18.9464)","2574440629"
"Chiangmai",2.2160318477414096,38,"Baan & Beyond","San Kamphaeng","http://www.wikidata.org/entity/Q13025277","Point(99.1167 18.75)","2574440629"
"Chiangmai",14.88151631340073,37,"Baan & Beyond","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","2574440629"
"Chiangmai",2.1856828270566226,37,"Baan & Beyond","Ton Pao","http://www.wikidata.org/entity/Q13025355","Point(99.0784 18.7591)","2574440629"
"Chiangmai",18.565390201104194,34,"Baan & Beyond","Chom Chaeng","http://www.wikidata.org/entity/Q19698463","Point(98.9396 19.0625)","2574440629"
"Chiangmai",16.193765869160554,60,"Wio Suai Nam Sai","Pa Sak","http://www.wikidata.org/entity/Q21509765","Point(99.0355 18.5481)","2593471198"
"Chiangmai",8.230131444507096,45,"Wio Suai Nam Sai","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","2593471198"
"Chiangmai",24.377838931517815,40,"Wio Suai Nam Sai","Ban Luang","http://www.wikidata.org/entity/Q13025242","Point(98.6747 18.4901)","2593471198"
"Chiangmai",20.945245376724166,39,"Wio Suai Nam Sai","Ton Pao","http://www.wikidata.org/entity/Q13025355","Point(99.0784 18.7591)","2593471198"
"Chiangmai",11.42752632130659,37,"Wio Suai Nam Sai","Nong Han","http://www.wikidata.org/entity/Q25144217","Point(98.9835 18.9464)","2593471198"
"Chiangmai",15.577300692843972,60,"Than Sai Doi Ngam","Pa Sak","http://www.wikidata.org/entity/Q21509765","Point(99.0355 18.5481)","2595836298"
"Chiangmai",20.323282278351176,54,"Than Sai Doi Ngam","Chiang Mai","http://www.wikidata.org/entity/Q52028","Point(98.983333333 18.788888888)","2595836298"
"Chiangmai",9.877698270240128,51,"Than Sai Doi Ngam","Ton Pao","http://www.wikidata.org/entity/Q13025355","Point(99.0784 18.7591)","2595836298"
"Chiangmai",20.276043576071856,47,"Than Sai Doi Ngam","Nong Han","http://www.wikidata.org/entity/Q25144217","Point(98.9835 18.9464)","2595836298"
"Chiangmai",24.071857134478755,43,"Than Sai Doi Ngam","Suthep","http://www.wikidata.org/entity/Q15271457","Point(98.9499 18.7694)","2595836298"
"Chiangmai",8.881050601504658,57,"Boonfa Grand Home 2","Mae Cho","http://www.wikidata.org/entity/Q13025410","Point(99.004111111 18.903194444)","2599701807"
"Chiangmai",12.91910268348201,50,"Boonfa Grand Home 2","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","2599701807"
"Chiangmai",16.595813898946332,47,"Boonfa Grand Home 2","Chom Chaeng","http://www.wikidata.org/entity/Q19698463","Point(98.9396 19.0625)","2599701807"
"Chiangmai",6.035333866945142,45,"Boonfa Grand Home 2","Pa Sak","http://www.wikidata.org/entity/Q21509765","Point(99.0355 18.5481)","2599701807"
"Chiangmai",11.303082979714818,43,"Boonfa Grand Home 2","Nong Han","http://www.wikidata.org/entity/Q25144217","Point(98.9835 18.9464)","2599701807"
"Chiangmai",2.804223967227773,61,"Muban In Thon Chit Chai","Ton Pao","http://www.wikidata.org/entity/Q13025355","Point(99.0784 18.7591)","2602118296"
"Chiangmai",12.943426967292448,57,"Muban In Thon Chit Chai","Nong Han","http://www.wikidata.org/entity/Q25144217","Point(98.9835 18.9464)","2602118296"
"Chiangmai",12.912015747003608,57,"Muban In Thon Chit Chai","Chiang Mai","http://www.wikidata.org/entity/Q52028","Point(98.983333333 18.788888888)","2602118296"
"Chiangmai",18.11472314669202,54,"Muban In Thon Chit Chai","Chom Chaeng","http://www.wikidata.org/entity/Q19698463","Point(98.9396 19.0625)","2602118296"
"Chiangmai",15.145334153711342,51,"Muban In Thon Chit Chai","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","2602118296"
"Chiangmai",8.094614128109507,45,"Orchid Place","Chiang Mai","http://www.wikidata.org/entity/Q52028","Point(98.983333333 18.788888888)","2602151613"
"Chiangmai",8.617960328432574,44,"Orchid Place","Chedi Mae Khrua","http://www.wikidata.org/entity/Q16956760","Point(98.982 18.9755)","2602151613"
"Chiangmai",13.588626568654602,43,"Orchid Place","Chom Chaeng","http://www.wikidata.org/entity/Q19698463","Point(98.9396 19.0625)","2602151613"
"Chiangmai",2.8143106010343844,42,"Orchid Place","Ton Pao","http://www.wikidata.org/entity/Q13025355","Point(99.0784 18.7591)","2602151613"
"Chiangmai",10.330128143102277,39,"Orchid Place","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","2602151613"
"Chiangmai",6.2364258139896,45,"Park View 1","Pa Sak","http://www.wikidata.org/entity/Q21509765","Point(99.0355 18.5481)","2622829631"
"Chiangmai",6.281832473339396,39,"Park View 1","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","2622829631"
"Chiangmai",7.298086813970243,37,"Park View 1","Ton Pao","http://www.wikidata.org/entity/Q13025355","Point(99.0784 18.7591)","2622829631"
"Chiangmai",1.3746293336961959,30,"Park View 1","Mae Cho","http://www.wikidata.org/entity/Q13025410","Point(99.004111111 18.903194444)","2622829631"
"Chiangmai",4.130701924928332,29,"Park View 1","Chedi Mae Khrua","http://www.wikidata.org/entity/Q16956760","Point(98.982 18.9755)","2622829631"
"Chiangmai",11.201333563166626,51,"City Home Place 4","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","2631950838"
"Chiangmai",1.590938084961459,51,"City Home Place 4","Ton Pao","http://www.wikidata.org/entity/Q13025355","Point(99.0784 18.7591)","2631950838"
"Chiangmai",7.267445503611545,51,"City Home Place 4","Mae Cho","http://www.wikidata.org/entity/Q13025410","Point(99.004111111 18.903194444)","2631950838"
"Chiangmai",14.985891474269819,50,"City Home Place 4","Chom Chaeng","http://www.wikidata.org/entity/Q19698463","Point(98.9396 19.0625)","2631950838"
"Chiangmai",4.732934213081069,45,"City Home Place 4","Pa Sak","http://www.wikidata.org/entity/Q21509765","Point(99.0355 18.5481)","2631950838"
"Chiangmai",11.496429685291128,50,"Ri Chen 2","Chom Chaeng","http://www.wikidata.org/entity/Q19698463","Point(98.9396 19.0625)","2637889892"
"Chiangmai",5.899957815631887,50,"Ri Chen 2","Chiang Mai","http://www.wikidata.org/entity/Q52028","Point(98.983333333 18.788888888)","2637889892"
"Chiangmai",6.539356917265439,48,"Ri Chen 2","Chedi Mae Khrua","http://www.wikidata.org/entity/Q16956760","Point(98.982 18.9755)","2637889892"
"Chiangmai",3.776937865437608,38,"Ri Chen 2","Mae Cho","http://www.wikidata.org/entity/Q13025410","Point(99.004111111 18.903194444)","2637889892"
"Chiangmai",9.13628204860688,36,"Ri Chen 2","San Kamphaeng","http://www.wikidata.org/entity/Q13025277","Point(99.1167 18.75)","2637889892"
"Chiangmai",10.443446244642551,81,"Chiangmai Floraville","Chiang Mai","http://www.wikidata.org/entity/Q52028","Point(98.983333333 18.788888888)","2641486457"
"Chiangmai",12.67830580635545,61,"Chiangmai Floraville","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","2641486457"
"Chiangmai",8.15636426615508,51,"Chiangmai Floraville","Mae Cho","http://www.wikidata.org/entity/Q13025410","Point(99.004111111 18.903194444)","2641486457"
"Chiangmai",15.769671479103687,47,"Chiangmai Floraville","Chom Chaeng","http://www.wikidata.org/entity/Q19698463","Point(98.9396 19.0625)","2641486457"
"Chiangmai",10.812118119470503,46,"Chiangmai Floraville","Chedi Mae Khrua","http://www.wikidata.org/entity/Q16956760","Point(98.982 18.9755)","2641486457"
"Chiangmai",10.116577202616444,60,"Ban Suan Rim Than","Pa Sak","http://www.wikidata.org/entity/Q21509765","Point(99.0355 18.5481)","2641511945"
"Chiangmai",2.1011582500119363,53,"Ban Suan Rim Than","San Kamphaeng","http://www.wikidata.org/entity/Q13025277","Point(99.1167 18.75)","2641511945"
"Chiangmai",4.101707571626643,49,"Ban Suan Rim Than","Ton Pao","http://www.wikidata.org/entity/Q13025355","Point(99.0784 18.7591)","2641511945"
"Chiangmai",14.334498340615522,47,"Ban Suan Rim Than","Nong Han","http://www.wikidata.org/entity/Q25144217","Point(98.9835 18.9464)","2641511945"
"Chiangmai",19.476967423191354,45,"Ban Suan Rim Than","Chom Chaeng","http://www.wikidata.org/entity/Q19698463","Point(98.9396 19.0625)","2641511945"
"Chiangmai",10.30016913039288,51,"City Home Place 2","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","2650337832"
"Chiangmai",2.4821936842161354,51,"City Home Place 2","Ton Pao","http://www.wikidata.org/entity/Q13025355","Point(99.0784 18.7591)","2650337832"
"Chiangmai",6.423405944829825,51,"City Home Place 2","Mae Cho","http://www.wikidata.org/entity/Q13025410","Point(99.004111111 18.903194444)","2650337832"
"Chiangmai",14.134003013075366,50,"City Home Place 2","Chom Chaeng","http://www.wikidata.org/entity/Q19698463","Point(98.9396 19.0625)","2650337832"
"Chiangmai",4.208536970762014,45,"City Home Place 2","Pa Sak","http://www.wikidata.org/entity/Q21509765","Point(99.0355 18.5481)","2650337832"
"Chiangmai",7.612300122551877,39,"Serene Ville","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","2650799464"
"Chiangmai",9.118194552287438,30,"Serene Ville","Suthep","http://www.wikidata.org/entity/Q15271457","Point(98.9499 18.7694)","2650799464"
"Chiangmai",5.369465745558625,27,"Serene Ville","Chiang Mai","http://www.wikidata.org/entity/Q52028","Point(98.983333333 18.788888888)","2650799464"
"Chiangmai",5.355508266262822,26,"Serene Ville","Ton Pao","http://www.wikidata.org/entity/Q13025355","Point(99.0784 18.7591)","2650799464"
"Chiangmai",3.402665041984306,26,"Serene Ville","Mae Cho","http://www.wikidata.org/entity/Q13025410","Point(99.004111111 18.903194444)","2650799464"
"Chiangmai",11.477618084147739,64,"Ri Chen","Chom Chaeng","http://www.wikidata.org/entity/Q19698463","Point(98.9396 19.0625)","2650800720"
"Chiangmai",5.792272164280899,56,"Ri Chen","Chiang Mai","http://www.wikidata.org/entity/Q52028","Point(98.983333333 18.788888888)","2650800720"
"Chiangmai",9.200063388797597,49,"Ri Chen","San Kamphaeng","http://www.wikidata.org/entity/Q13025277","Point(99.1167 18.75)","2650800720"
"Chiangmai",6.530368438138385,49,"Ri Chen","Chedi Mae Khrua","http://www.wikidata.org/entity/Q16956760","Point(98.982 18.9755)","2650800720"
"Chiangmai",3.7604127917816115,43,"Ri Chen","Mae Cho","http://www.wikidata.org/entity/Q13025410","Point(99.004111111 18.903194444)","2650800720"
"Chiangmai",6.109906110297263,36,"Everyday","Chedi Mae Khrua","http://www.wikidata.org/entity/Q16956760","Point(98.982 18.9755)","2660472372"
"Chiangmai",7.601478000687282,27,"Everyday","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","2660472372"
"Chiangmai",9.648385491131805,23,"Everyday","San Kamphaeng","http://www.wikidata.org/entity/Q13025277","Point(99.1167 18.75)","2660472372"
"Chiangmai",21.406757606791455,21,"Everyday","Wiang Phrao","http://www.wikidata.org/entity/Q19001445","Point(99.2022 19.3645)","2660472372"
"Chiangmai",4.795382451218622,14,"Everyday","Pa Sak","http://www.wikidata.org/entity/Q21509765","Point(99.0355 18.5481)","2660472372"
"Chiangmai",2.660977356616078,49,"Fa Mai Khet 4","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","2661221806"
"Chiangmai",2.931763743023388,49,"Fa Mai Khet 4","Mae Cho","http://www.wikidata.org/entity/Q13025410","Point(99.004111111 18.903194444)","2661221806"
"Chiangmai",6.673515356212103,45,"Fa Mai Khet 4","Pa Sak","http://www.wikidata.org/entity/Q21509765","Point(99.0355 18.5481)","2661221806"
"Chiangmai",0.5174828458183287,44,"Fa Mai Khet 4","Chiang Mai","http://www.wikidata.org/entity/Q52028","Point(98.983333333 18.788888888)","2661221806"
"Chiangmai",3.5645881584252828,43,"Fa Mai Khet 4","Chedi Mae Khrua","http://www.wikidata.org/entity/Q16956760","Point(98.982 18.9755)","2661221806"
"Chiangmai",10.597628975201486,60,"Ban Thana Rak","Pa Sak","http://www.wikidata.org/entity/Q21509765","Point(99.0355 18.5481)","2661609729"
"Chiangmai",3.655905038818193,57,"Ban Thana Rak","Nong Han","http://www.wikidata.org/entity/Q25144217","Point(98.9835 18.9464)","2661609729"
"Chiangmai",2.285861164449053,51,"Ban Thana Rak","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","2661609729"
"Chiangmai",29.136444218356495,50,"Ban Thana Rak","Wiang Phrao","http://www.wikidata.org/entity/Q19001445","Point(99.2022 19.3645)","2661609729"
"Chiangmai",14.014578382433628,49,"Ban Thana Rak","Ton Pao","http://www.wikidata.org/entity/Q13025355","Point(99.0784 18.7591)","2661609729"
"Chiangmai",3.9784141913025097,52,"Nantha Ra Thani","Nong Han","http://www.wikidata.org/entity/Q25144217","Point(98.9835 18.9464)","2661663948"
"Chiangmai",6.554829847812557,51,"Nantha Ra Thani","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","2661663948"
"Chiangmai",7.124151739798965,49,"Nantha Ra Thani","Ton Pao","http://www.wikidata.org/entity/Q13025355","Point(99.0784 18.7591)","2661663948"
"Chiangmai",6.303821884461986,45,"Nantha Ra Thani","Pa Sak","http://www.wikidata.org/entity/Q21509765","Point(99.0355 18.5481)","2661663948"
"Chiangmai",5.554458486741655,39,"Nantha Ra Thani","Lamphun","http://www.wikidata.org/entity/Q1211214","Point(99.007222222 18.580277777)","2661663948"
"Chiangmai",7.374625506961183,60,"Ban Sawan Ta Wan","Pa Sak","http://www.wikidata.org/entity/Q21509765","Point(99.0355 18.5481)","2672425408"
"Chiangmai",3.672915921742682,45,"Ban Sawan Ta Wan","Nong Han","http://www.wikidata.org/entity/Q25144217","Point(98.9835 18.9464)","2672425408"
"Chiangmai",15.6332262065421,41,"Ban Sawan Ta Wan","San Kamphaeng","http://www.wikidata.org/entity/Q13025277","Point(99.1167 18.75)","2672425408"
"Chiangmai",1.4201170090222763,39,"Ban Sawan Ta Wan","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","2672425408"
"Chiangmai",11.36029280077629,39,"Ban Sawan Ta Wan","Ton Pao","http://www.wikidata.org/entity/Q13025355","Point(99.0784 18.7591)","2672425408"
"Chiangmai",5.619198055460433,49,"Diya Valley","Mae Hia","http://www.wikidata.org/entity/Q6900669","Point(98.964 18.7433)","2864554441"
"Chiangmai",4.059619381014435,45,"Diya Valley","Pa Sak","http://www.wikidata.org/entity/Q21509765","Point(99.0355 18.5481)","2864554441"
"Chiangmai",5.519236158321436,44,"Diya Valley","Chedi Mae Khrua","http://www.wikidata.org/entity/Q16956760","Point(98.982 18.9755)","2864554441"
"Chiangmai",3.5785326775125395,38,"Diya Valley","Chiang Mai","http://www.wikidata.org/entity/Q52028","Point(98.983333333 18.788888888)","2864554441"
"Chiangmai",3.1316682711460353,37,"Diya Valley","Mae Cho","http://www.wikidata.org/entity/Q13025410","Point(99.004111111 18.903194444)","2864554441"
